FID,wkb_geometry,id,parkomat_id,vejkode,p_zone,beboer_zone,vejnavn,husnr,placering,ejerlavkode,opret_dato,ret_dato
parkomat.1384,POINT (12.602541007535898 55.66298462118677),1252,8236,7608,BLÅ,SN,TOVVÆRKGADE,5A,Husmur,2000172,2010-03-01,
parkomat.1385,POINT (12.602614317089882 55.66438328495843),1253,8237,2984,BLÅ,SN,HOLMBLADSGADE,9,,2000172,2010-03-01,
parkomat.1386,POINT (12.603391748476518 55.6645431419831),1254,8238,2984,BLÅ,SN,HOLMBLADSGADE,13,,2000172,2010-03-01,
parkomat.1387,POINT (12.606114212017943 55.66534228760507),1255,8241,2532,BLÅ,SN,HALGREENSGADE,3,,2000172,2010-03-01,
parkomat.1388,POINT (12.605411773698144 55.66537550005842),1256,8242,1156,BLÅ,SN,CHRISTIAN SVENDSENS GADE,3,,2000172,2010-03-01,
parkomat.1389,POINT (12.601996471466782 55.6596909863322),1257,8243,5902,BLÅ,SN,ROMSDALSGADE,5,,2000171,2010-03-01,
parkomat.1390,POINT (12.588042141086165 55.7096838590961),1258,2372,8572,BLÅ,ÅP,ØSTBANEGADE,177,Inventarzone,2000173,2010-03-01,
parkomat.1391,POINT (12.58671744021842 55.709350062092035),1259,2373,4736,BLÅ,ÅP,MIDDELFARTGADE,10,,2000173,2010-03-01,
parkomat.1392,POINT (12.585940427528248 55.70912773429301),1260,2374,7996,BLÅ,ÅP,VARDEGADE,29,,2000173,2010-03-01,
parkomat.1393,POINT (12.585438290205722 55.70818338722458),1261,2375,6988,BLÅ,ÅP,STRANDBOULEVARDEN,112,,2000173,2010-03-01,
parkomat.1394,POINT (12.586266256177344 55.708377273303),1262,2376,7996,BLÅ,ÅP,VARDEGADE,19,,2000173,2010-03-01,
parkomat.1395,POINT (12.587050554074722 55.708759044465616),1263,2377,5872,BLÅ,ÅP,RINGKØBINGGADE,4,,2000173,2010-03-01,
parkomat.1396,POINT (12.588272098599553 55.70916803813041),1264,2378,8572,BLÅ,ÅP,ØSTBANEGADE,169,,2000173,2010-03-01,
parkomat.1397,POINT (12.588896496654582 55.70839681676172),1265,2379,8572,BLÅ,ÅP,ØSTBANEGADE,157,,2000173,2010-03-01,
parkomat.1398,POINT (12.588137675603503 55.70845658396302),1266,2380,8452,BLÅ,ÅP,VORDINGBORGGADE,98,,2000173,2010-03-01,
parkomat.1399,POINT (12.586566450881334 55.70788508843992),1267,2381,8452,BLÅ,ÅP,VORDINGBORGGADE,84,,2000173,2010-03-01,
parkomat.1400,POINT (12.586044460342373 55.707541794410616),1268,2382,6988,BLÅ,ÅP,STRANDBOULEVARDEN,106,,2000173,2010-03-01,
parkomat.1401,POINT (12.58699431587243 55.70699544633063),1269,2383,7996,BLÅ,ÅP,VARDEGADE,3,,2000173,2010-03-01,
parkomat.1402,POINT (12.587128425523478 55.706774776111885),1270,2384,8696,BLÅ,ÅP,ÅRHUSGADE,102,,2000173,2010-03-01,
parkomat.1403,POINT (12.588272037210903 55.70706644154559),1271,2385,8696,BLÅ,ÅP,ÅRHUSGADE,105,,2000173,2010-03-01,
parkomat.1404,POINT (12.588665500611626 55.70694302247268),1272,2386,8696,BLÅ,ÅP,ÅRHUSGADE,112,,2000173,2010-03-01,
parkomat.1405,POINT (12.588638726243035 55.70744769620864),1273,2387,2860,BLÅ,ÅP,HERNINGGADE,4,,2000173,2010-03-01,
parkomat.1406,POINT (12.589467274006587 55.7074009351209),1274,2388,8572,BLÅ,ÅP,ØSTBANEGADE,145,,2000173,2010-03-01,
parkomat.1407,POINT (12.58977491308225 55.7067361074669),1275,2389,8572,BLÅ,ÅP,ØSTBANEGADE,135,,2000173,2010-03-01,
parkomat.1408,POINT (12.58932101740796 55.706151313153406),1276,2390,2956,BLÅ,ÅP,HJØRRINGGADE,18B,,2000173,2010-03-01,
parkomat.1409,POINT (12.587650774048925 55.70598887796788),1277,2391,2956,BLÅ,ÅP,HJØRRINGGADE,6,,2000173,2010-03-01,
parkomat.1410,POINT (12.586826211870685 55.70601390745819),1278,2392,6988,BLÅ,ÅP,STRANDBOULEVARDEN,90,,2000173,2010-03-01,
parkomat.1411,POINT (12.587398178334613 55.7048210000112),1279,2393,6988,BLÅ,ÅP,STRANDBOULEVARDEN,80,,2000173,2010-03-01,
parkomat.1412,POINT (12.588351057166516 55.7044771617414),1280,2394,2092,BLÅ,ÅP,GAMMEL KALKBRÆNDERI VEJ,43,,2000173,2010-03-01,
parkomat.1413,POINT (12.590382988265755 55.704659248711806),1281,2395,2092,BLÅ,ÅP,GAMMEL KALKBRÆNDERI VEJ,51B,,2000173,2010-03-01,
parkomat.1414,POINT (12.589870631223217 55.704008090241615),1282,2396,4668,BLÅ,ÅP,MARSTALSGADE,40,,2000173,2010-03-01,
parkomat.1415,POINT (12.587998535028213 55.7039637148188),1283,2397,6988,BLÅ,ÅP,STRANDBOULEVARDEN,72,,2000173,2010-03-01,
parkomat.1416,POINT (12.588844868559002 55.70359756153522),1284,2398,5044,BLÅ,ÅP,NORDRE FRIHAVNSGADE,85,,2000173,2010-03-01,
parkomat.1417,POINT (12.590225055878605 55.70372984686221),1285,2399,5044,BLÅ,ÅP,NORDRE FRIHAVNSGADE,97,,2000173,2010-03-01,
parkomat.1418,POINT (12.589718881374466 55.70351462384246),1286,2401,5044,BLÅ,RA,NORDRE FRIHAVNSGADE,100A,Husmur,2000173,2010-03-01,
parkomat.1419,POINT (12.588398717359535 55.70280624665673),1287,2402,6988,BLÅ,RA,STRANDBOULEVARDEN,62B,,2000173,2010-03-01,
parkomat.1420,POINT (12.58995594178008 55.703020389638),1288,2403,4340,BLÅ,RA,LINDENOVSGADE,8,,2000173,2010-03-01,
parkomat.1421,POINT (12.591041311529814 55.7025990891548),1289,2404,3384,BLÅ,RA,JENS MUNKS GADE,24,,2000173,2010-03-01,
parkomat.1422,POINT (12.589301792790142 55.702371460839736),1290,2405,3056,BLÅ,RA,HOVGAARDSGADE,3,,2000173,2010-03-01,
parkomat.1423,POINT (12.56062395870248 55.695160294964644),1650,9603,2814,BLÅ,IN,HENRIK PONTOPPIDANS VEJ,,,2000173,2012-01-27,
parkomat.1424,POINT (12.559497218955315 55.6948007459266),1651,9604,0086,BLÅ,IN,ALLÉEN,,,2000173,2012-01-27,
parkomat.1425,POINT (12.5584315191541 55.69522586801798),1652,9605,1430,BLÅ,IN,EDITH RODES VEJ,2,,2000173,2012-01-27,
parkomat.1426,POINT (12.559245805350534 55.69553047494756),1653,9606,7390,BLÅ,IN,THIT JENSENS VEJ,3,,2000173,2012-01-27,
parkomat.1427,POINT (12.559081793623529 55.69406708107929),1655,9607,2590,BLÅ,IN,HANS KIRKS VEJ,,,2000173,2012-01-27,
parkomat.1428,POINT (12.55828334747505 55.69372021831341),1656,9608,1430,BLÅ,IN,EDITH RODES VEJ,,,2000173,2012-01-27,
parkomat.1429,POINT (12.557134303540268 55.69391621453699),1657,9609,0054,BLÅ,IN,AGNES HENNINGENS VEJ,5,,2000173,2012-01-27,2013-08-01
parkomat.1430,POINT (12.58621438085864 55.68897635640401),1668,9621,3996,GRØN,KA,KRONPRINSESSEGADE,-,,2000166,2012-05-03,
parkomat.1431,POINT (12.585125087684354 55.68937792717214),1688,9613,7096,GRØN,KA,SUENSONSGADE,55,,2000166,2012-05-07,
parkomat.1432,POINT (12.588136268561893 55.6887129082938),1689,9614,7096,GRØN,KA,SUENSONSGADE,16,,2000166,2012-05-07,
parkomat.1433,POINT (12.586730050403077 55.689583376858685),1690,9616,3996,GRØN,KA,KRONPRINSESSEGADE,-,,2000166,2012-05-07,
parkomat.1434,POINT (12.587938760320387 55.689143369672294),1691,9615,1512,GRØN,KA,ELSDYRGADE,38,,2000166,2012-05-07,
parkomat.1435,POINT (12.588032406168354 55.68948684865705),1692,9620,1288,GRØN,KA,DELFINGADE,49,,2000166,2012-05-07,
parkomat.1436,POINT (12.58805222398043 55.689865999459194),1693,9617,3984,GRØN,KA,KROKODILLEGADE,-,,2000166,2012-05-07,
parkomat.1437,POINT (12.587604820234434 55.69058469063006),1694,9618,8612,GRØN,KA,ØSTER VOLDGADE,-,,2000166,2012-05-07,
parkomat.1438,POINT (12.586725171963648 55.690232583236906),1695,9619,3984,GRØN,KA,KROKODILLEGADE,-,,2000166,2012-05-07,
parkomat.1439,POINT (12.587346007431547 55.68846912676601),1696,9612,2640,GRØN,KA,HAREGADE,35,,2000166,2012-05-07,
parkomat.1440,POINT (12.587347859195262 55.68736587439095),1697,9622,6272,GRØN,KA,SANKT PAULS GADE,31,,2000166,2012-05-07,
parkomat.1441,POINT (12.587822618468945 55.68795789703416),1698,9611,2188,GRØN,KA,GERNERSGADE,29,,2000166,2012-05-07,
parkomat.1442,POINT (12.588556005570416 55.687482060434604),1699,9610,0716,GRØN,KA,BORGERGADE,142,,2000166,2012-05-07,
parkomat.1443,POINT (12.56564549869816 55.69079795603166),1708,9624,6040,BLÅ,IN,RYESGADE,16,,2000173,2010-03-01,
parkomat.1444,POINT (12.567070787072064 55.69188981456922),1709,9625,6040,BLÅ,IN,RYESGADE,22,,2000173,2010-03-01,
parkomat.1445,POINT (12.58620483117419 55.687405853375),1728,9623,5280,GRØN,KA,OLFERT FISCHERS GADE,-,,2000166,2010-03-01,
parkomat.1447,POINT (12.578379210233694 55.70591705852251),1424,2537,8696,BLÅ,ÅP,ÅRHUSGADE,4,,2000173,2010-03-01,
parkomat.1448,POINT (12.579202291398113 55.70609866002142),1425,2538,8696,BLÅ,ÅP,ÅRHUSGADE,13,,2000173,2010-03-01,
parkomat.1449,POINT (12.581358946148702 55.70630686896899),1426,2539,8696,BLÅ,ÅP,ÅRHUSGADE,37,,2000173,2010-03-01,
parkomat.1450,POINT (12.58213831372281 55.70621897861154),1427,2540,8696,BLÅ,ÅP,ÅRHUSGADE,50,,2000173,2010-03-01,
parkomat.1451,POINT (12.58319216496922 55.70638668092621),1428,2541,8696,BLÅ,ÅP,ÅRHUSGADE,64,,2000173,2010-03-01,
parkomat.1452,POINT (12.58432190674611 55.70660413696617),1429,2542,8696,BLÅ,ÅP,ÅRHUSGADE,83,,2000173,2010-03-01,
parkomat.1453,POINT (12.585296215401408 55.7067194827706),1430,2543,8696,BLÅ,ÅP,ÅRHUSGADE,91,,2000173,2010-03-01,
parkomat.1454,POINT (12.58464903238971 55.70628505761241),1431,2544,6384,BLÅ,ÅP,SILKEBORGGADE,24,,2000173,2010-03-01,
parkomat.1455,POINT (12.585431529912722 55.70576901365309),1432,2545,8292,BLÅ,ÅP,VIBORGGADE,12A,,2000173,2010-03-01,
parkomat.1456,POINT (12.584908006048192 55.70523849727749),1433,2546,8132,BLÅ,ÅP,VEJLEGADE,10A,,2000173,2010-03-01,
parkomat.1457,POINT (12.586517455466504 55.70537447019231),1434,2547,8132,BLÅ,ÅP,VEJLEGADE,9,Eksisterende fortovsø,2000173,2010-03-01,
parkomat.1458,POINT (12.586260049602442 55.70476511658222),1435,2548,3032,BLÅ,ÅP,HORSENSGADE,9,,2000173,2010-03-01,
parkomat.1459,POINT (12.585149310243724 55.70456437390614),1436,2549,6384,BLÅ,ÅP,SILKEBORGGADE,8,Eksisterende fortovsø,2000173,2010-03-01,
parkomat.1460,POINT (12.584176199416952 55.70475701737482),1437,2550,3940,BLÅ,ÅP,KRAUSESVEJ,15C,,2000173,2010-03-01,
parkomat.1461,POINT (12.582741976881998 55.70469915398856),1438,2551,3940,BLÅ,ÅP,KRAUSESVEJ,7,,2000173,2010-03-01,
parkomat.1462,POINT (12.58114927391035 55.70454953994713),1439,2552,5716,BLÅ,ÅP,RANDERSGADE,24,,2000173,2010-03-01,
parkomat.1463,POINT (12.582309927791888 55.70544959677014),1440,2553,8292,BLÅ,ÅP,VIBORGGADE,46,,2000173,2010-03-01,
parkomat.1464,POINT (12.583899362782772 55.70560934679697),1441,2554,8292,BLÅ,ÅP,VIBORGGADE,74,,2000173,2010-03-01,
parkomat.1465,POINT (12.578485704861768 55.70852538678607),1442,2555,3636,BLÅ,ÅP,KERTEMINDEGADE,5,,2000173,2010-03-01,
parkomat.1466,POINT (12.580487534369729 55.70904640358942),1443,2556,6988,BLÅ,ÅP,STRANDBOULEVARDEN,143,,2000173,2010-03-01,
parkomat.1467,POINT (12.582383925751772 55.70902097794387),1444,2557,6988,BLÅ,ÅP,STRANDBOULEVARDEN,127,,2000173,2010-03-01,
parkomat.1468,POINT (12.584912428693759 55.70859917821154),1445,2558,6988,BLÅ,ÅP,STRANDBOULEVARDEN,109,,2000173,2010-03-01,
parkomat.1469,POINT (12.58470726151559 55.70806716701868),1446,2559,8452,BLÅ,ÅP,VORDINGBORGGADE,39,,2000173,2010-03-01,
parkomat.1470,POINT (12.584053105904 55.70846146416718),1447,2560,4540,BLÅ,ÅP,LØGSTØRGADE,29,,2000173,2010-03-01,
parkomat.1471,POINT (12.583569860188407 55.707884754423716),1448,2561,4540,BLÅ,ÅP,LØGSTØRGADE,21,,2000173,2010-03-01,
parkomat.1472,POINT (12.5830153219697 55.707329043863396),1449,2562,3928,BLÅ,ÅP,KORSØRGADE,21,,2000173,2010-03-01,
parkomat.1473,POINT (12.582663292785263 55.706642526369855),1450,2563,8700,BLÅ,ÅP,ÅRHUS PLADS,,,2000173,2010-03-01,
parkomat.1474,POINT (12.584267525282218 55.70707445839436),1451,2564,6384,BLÅ,ÅP,SILKEBORGGADE,41,Eksisterende fortovsø,2000173,2010-03-01,
parkomat.1475,POINT (12.585574266051282 55.707247670592004),1452,2565,3928,BLÅ,ÅP,KORSØRGADE,37,Eksisterende fortovsø,2000173,2010-03-01,
parkomat.1476,POINT (12.584614083134083 55.7076564080912),1453,2566,6384,BLÅ,ÅP,SILKEBORGGADE,38,,2000173,2010-03-01,
parkomat.1477,POINT (12.581163534756017 55.706882773574456),1454,2567,3828,BLÅ,ÅP,KOLDINGGADE,27,,2000173,2010-03-01,
parkomat.1478,POINT (12.580149402616996 55.70696868386141),1455,2568,5716,BLÅ,ÅP,RANDERSGADE,61,,2000173,2010-03-01,
parkomat.1479,POINT (12.578262869019696 55.70687286422797),1456,2569,3828,BLÅ,ÅP,KOLDINGGADE,3,Husmur,2000173,2010-03-01,
parkomat.1480,POINT (12.579303037286527 55.70671305686621),1457,2570,3828,BLÅ,ÅP,KOLDINGGADE,10,,2000173,2010-03-01,
parkomat.1481,POINT (12.578106663887585 55.70790867171329),1458,2571,8452,BLÅ,ÅP,VORDINGBORGGADE,4,,2000173,2010-03-01,
parkomat.1482,POINT (12.579382077059913 55.708043207690444),1459,2572,8452,BLÅ,ÅP,VORDINGBORGGADE,11,,2000173,2010-03-01,
parkomat.1483,POINT (12.579857121725206 55.70771702261427),1460,2573,5716,BLÅ,ÅP,RANDERSGADE,,,2000173,2010-03-01,
parkomat.1484,POINT (12.580410975674805 55.707912484790796),1461,2574,8452,BLÅ,ÅP,VORDINGBORGGADE,22,,2000173,2010-03-01,
parkomat.1485,POINT (12.57967870355733 55.708601437721455),1462,2575,5716,BLÅ,ÅP,RANDERSGADE,71,,2000173,2010-03-01,
parkomat.1486,POINT (12.580474233766338 55.70860411816555),1463,2576,0660,BLÅ,ÅP,BOGENSEGADE,5,Eksisterende fortovsø,2000173,2010-03-01,
parkomat.1487,POINT (12.581531566055416 55.708517832009576),1464,2577,0252,BLÅ,ÅP,ASSENSGADE,4,,2000173,2010-03-01,
parkomat.1488,POINT (12.58221046222394 55.708050575280616),1465,2578,2060,BLÅ,ÅP,FÅBORGGADE,1,,2000173,2010-03-01,
parkomat.1489,POINT (12.58333249475246 55.70866030175013),1466,2579,7156,BLÅ,ÅP,SVENDBORGGADE,12,,2000173,2010-03-01,
parkomat.1490,POINT (12.583341537946806 55.70802297218914),1467,2580,7156,BLÅ,ÅP,SVENDBORGGADE,2,,2000173,2010-03-01,
parkomat.1491,POINT (12.58227753069522 55.70745286291416),1468,2581,2968,BLÅ,ÅP,HOLBÆKGADE,1,,2000173,2010-03-01,
parkomat.1492,POINT (12.581833806855803 55.70724105598587),1469,2582,3928,BLÅ,ÅP,KORSØRGADE,14,,2000173,2010-03-01,
parkomat.1493,POINT (12.580950953311595 55.70737656560132),1470,2584,3928,BLÅ,ÅP,KORSØRGADE,3,,2000173,2010-03-01,
parkomat.1494,POINT (12.587130915148645 55.70031236308684),1471,2585,1784,BLÅ,RA,FISKEDAMSGADE,26,,2000173,2010-03-01,
parkomat.1495,POINT (12.539639943852954 55.6657221042176),1472,3273,1476,BLÅ,VB,EJDERSTEDSGADE,26,,2000174,2010-03-01,
parkomat.1496,POINT (12.55115809029606 55.66918366183998),1473,3274,6288,BLÅ,VB,SAXOGADE,67,,2000174,2010-03-01,
parkomat.1497,POINT (12.56881489357756 55.697095646533704),1474,2162,1920,BLÅ,FP,FREDERIK V's VEJ,7,,2000173,2010-03-01,
parkomat.1498,POINT (12.572415411262266 55.690205949806085),1475,7084,7280,GRØN,ØV,SØLVGADE,99,,2000173,2010-03-01,
parkomat.1499,POINT (12.588821859756017 55.67651637558308),1476,1301,2700,GRØN,KN,HAVNEGADE,-,Eksisterende fortovsø,2000181,2010-03-01,
parkomat.1500,POINT (12.587905953615094 55.67622714386194),1477,1302,2700,GRØN,KN,HAVNEGADE,-,Eksisterende fortovsø,2000181,2010-03-01,
parkomat.1501,POINT (12.560383588017974 55.67337645785199),1478,3894,8204,GRØN,VB,VESTERBROGADE,12,,2000174,2010-03-01,
parkomat.1502,POINT (12.566225703063319 55.675401795104406),1479,3891,8204,GRØN,VB,VESTERBROGADE,2D,,2000174,2010-03-01,
parkomat.1503,POINT (12.570215142798936 55.68426699089979),1480,4058,1936,GRØN,NV,FREDERIKSBORGGADE,26,,2000164,2010-03-01,
parkomat.1504,POINT (12.588627522769906 55.68786877496767),1481,4215,0716,GRØN,KA,BORGERGADE,111,Husmur,2000166,2010-03-01,
parkomat.1505,POINT (12.588160648956054 55.67203999906612),1482,7042,8340,GRØN,CH,WILDERSGADE,7,Husmur,2000153,2010-03-01,
parkomat.1506,POINT (12.59591054964116 55.68789730359394),1483,4238,1676,GRØN,KA,ESPLANADEN,48,Husmur,2000182,2010-03-01,
parkomat.1507,POINT (12.59071073234206 55.68567519110255),1484,4253,1916,GRØN,KA,FREDERICIAGADE,21,,2000151,2010-03-01,
parkomat.1508,POINT (12.562705587665995 55.67206150837203),1485,4345,3312,GRØN,VP,ISTEDGADE,5,Husmur,2000179,2010-03-01,
parkomat.1509,POINT (12.571241991515679 55.67169880544458),1486,4116,8048,GRØN,RH,VED GLYPTOTEKET,6,Husmur,2000179,2010-03-01,
parkomat.1510,POINT (12.582157882710291 55.66727318520029),1487,8017,8122,BLÅ,IB,WEIDEKAMPSGADE,57,Inventarzone,2000151,2010-03-01,
parkomat.1511,POINT (12.591249349696698 55.67069378706735),1488,4451,6676,GRØN,CH,SOFIEGADE,20,Husmur,2000169,2010-03-01,
parkomat.1512,POINT (12.559274909640981 55.66996470051049),1489,4358,2544,GRØN,VP,HALMTORVET,26,Inventarzone,2000151,2010-03-01,
parkomat.1513,POINT (12.563881795508717 55.66467635921397),1490,4389,3520,GRØN,VP,KALVEBOD BRYGGE,-,Øvrige,2000151,2010-03-01,
parkomat.1514,POINT (12.563240028910094 55.66380860090253),1491,4390,3520,GRØN,VP,KALVEBOD BRYGGE,-,Øvrige,2000151,2010-03-01,
parkomat.1515,POINT (12.562429685574875 55.66343839920506),1492,4391,3520,GRØN,VP,KALVEBOD BRYGGE,-,Øvrige,2000151,2010-03-01,
parkomat.1516,POINT (12.582025604409248 55.68017067794873),1493,3887,3956,RØD,KN,KRISTEN BERNIKOWS GADE,1,Inventarzone,2000181,2010-03-01,
parkomat.1517,POINT (12.56602643640402 55.678597973744154),1494,4003,3348,RØD,NV,JARMERS PLADS,-,Øvrige,2000151,2010-03-01,
parkomat.1518,POINT (12.565578383655179 55.676041579041666),1495,3896,3404,GRØN,RH,JERNBANEGADE,6,Husmur,2000179,2010-03-01,
parkomat.1519,POINT (12.563283910372878 55.676560901265205),1496,4124,2564,GRØN,RH,Hammerichsgade,-,Husmur,2000179,2010-03-01,
parkomat.1520,POINT (12.563020605177043 55.67666139192852),1497,4122,2564,GRØN,RH,Hammerichsgade,-,,2000179,2010-03-01,
parkomat.1521,POINT (12.563771009209239 55.67660658537712),1498,4127,0292,GRØN,RH,Axeltorv,9,Øvrige,2000179,2010-03-01,
parkomat.1522,POINT (12.581031333451877 55.68197019184258),1499,3846,1112,RØD,KN,Christian Ix S Gade,6,Husmur,2000162,2010-03-01,
parkomat.1523,POINT (12.579557339662664 55.682499173714284),1500,3845,6404,RØD,KN,Sjæleboderne,-,Husmur,2000165,2010-03-01,
parkomat.1524,POINT (12.58271799082689 55.679035425272744),1501,9001,0832,RØD,KN,Bremerholm,4,Husmur,2000181,2010-03-01,
parkomat.1525,POINT (12.574197509321765 55.67736961225432),1502,9002,0872,RØD,RH,Brolæggerstræde,13,Husmur,2000168,2010-03-01,
parkomat.1526,POINT (12.559737106722139 55.67441268292923),1503,9004,2096,GRØN,VP,Gammel Kongevej,3,Husmur,2000174,2010-03-01,
parkomat.1527,POINT (12.584423694826908 55.6816051523005),1505,9006,4,RØD,KN,Gothersgade,9,Husmur,2000162,2010-03-01,
parkomat.1528,POINT (12.584357104491016 55.681779348237995),1506,9007,2272,GRØN,KN,Gothersgade,12,,2000166,2010-03-01,
parkomat.1529,POINT (12.583434105554115 55.68170390276117),1507,9008,2348,RØD,KN,Grønnegade,43,Husmur,2000162,2010-03-01,
parkomat.1530,POINT (12.57488784122905 55.67690133681894),1508,9009,3832,RØD,RH,Kompagnistræde,22,Husmur,2000178,2010-03-01,
parkomat.1531,POINT (12.575819593955112 55.673500672441264),1509,9010,5116,GRØN,RH,Ny Kongensgade,15,Husmur,2000178,2010-03-01,
parkomat.1532,POINT (12.564310616846265 55.684994729263586),1510,9012,5212,GRØN,NV,Nørre Søgade,9A,Husmur,2000164,2010-03-01,
parkomat.1533,POINT (12.563490838704322 55.684119369832025),1511,9013,5212,GRØN,NV,Nørre Søgade,25A,Husmur,2000164,2010-03-01,
parkomat.1534,POINT (12.561450443177401 55.681946544765935),1512,9014,5212,GRØN,NV,Nørre Søgade,43,Husmur,2000164,2010-03-01,
parkomat.1535,POINT (12.572918971956302 55.68364968738245),1513,9016,5220,RØD,NV,Nørre Voldgade,90,Husmur,2000160,2010-03-01,
parkomat.1536,POINT (12.562963250029114 55.673089901578095),1514,9017,5816,GRØN,VP,Reventlowsgade,8,Husmur,2000179,2010-03-01,
parkomat.1537,POINT (12.563307463703742 55.67302086064873),1515,9018,5816,GRØN,VP,Reventlowsgade,-,Husmur,2000179,2010-03-01,
parkomat.1538,POINT (12.580865622081499 55.68020051837171),1516,9021,0192,RØD,KN,Antonigade,2,Husmur,2000162,2010-03-01,
parkomat.1539,POINT (12.573191707909979 55.678717026445064),1517,9022,6460,RØD,RH,Skindergade,43,Husmur,2000168,2010-03-01,
parkomat.1540,POINT (12.573535227156206 55.67407815096339),1518,9026,8257,RØD,RH,Vester Voldgade,90,Husmur,2000179,2010-03-01,
parkomat.1541,POINT (12.573861989883609 55.67420472892541),1519,9027,8257,RØD,RH,Vester Voldgade,101,Husmur,2000178,2010-03-01,
parkomat.1542,POINT (12.565981858859667 55.674929496936194),1521,9028,8204,GRØN,RH,Vesterbrogade,3,Inventarzone,2000179,2010-03-01,
parkomat.1543,POINT (12.570899267008267 55.67790711615445),1522,9030,8216,RØD,RH,Vestergade,5,Husmur,2000178,2010-03-01,
parkomat.1544,POINT (12.569283319470419 55.67707671784163),1523,9025,8216,RØD,RH,Vestergade,27,Husmur,2000178,2010-03-01,
parkomat.1545,POINT (12.576475109061926 55.692881583481785),1524,9031,2540,GRØN,ØV,HALLINSGADE,14,Fortovs bagkant,2000164,2010-03-01,2011-05-18
parkomat.1546,POINT (12.572846690780379 55.69140809127251),1525,9032,8608,GRØN,ØV,Øster Søgade,46,Husmur,2000182,2010-03-01,
parkomat.1547,POINT (12.574644546826395 55.692517897651115),1526,9033,8608,GRØN,ØV,Øster Søgade,64,Eksisterende fortovsø,2000182,2010-03-01,
parkomat.1548,POINT (12.575868448805698 55.69372423704128),1527,9034,8608,GRØN,ØV,Øster Søgade,80,Husmur,2000182,2010-03-01,
parkomat.1549,POINT (12.53830779064172 55.66785456536508),1528,3207,4048,BLÅ,VB,KÜCHLERSGADE,31,Inventarzone,2000174,2010-03-01,
parkomat.1550,POINT (12.550509239532468 55.672086240700146),1529,3172,6288,BLÅ,VB,Saxogade,8,Husmur,2000174,2010-03-01,
parkomat.1551,POINT (12.593523270484495 55.68100074988611),1530,3504,6232,GRØN,KN,Sankt Annæ Plads,24,Eksisterende fortovsø,2000167,2010-03-01,
parkomat.1552,POINT (12.571616252224533 55.70380044475278),1531,2245,5472,BLÅ,ÅP,Per Henrik Lings Allé,-,,2000173,2010-03-01,
parkomat.1553,POINT (12.56066439794107 55.67101545783772),1532,9000,0004,GRØN,VP,Abel Cathrines Gade,20,Husmur,2000151,2010-03-01,
parkomat.1554,POINT (12.594026018781419 55.68092183081356),1533,3502,6232,GRØN,KN,Sankt Annæ Plads,30,,2000167,2010-03-01,
parkomat.1555,POINT (12.557835228884498 55.69853115902278),1535,2254,5270,BLÅ,FP,Ole Maaløes Vej,-,,2000173,2010-03-01,
parkomat.1556,POINT (12.590202224639624 55.6713770904765),1536,4461,6676,GRØN,CH,Sofiegade,3,Husmur,2000153,2010-03-01,
parkomat.1557,POINT (12.58347198616756 55.68359668224582),1537,9036,0024,GRØN,KN,Adelgade,16,Husmur,2000166,2010-03-01,
parkomat.1558,POINT (12.58337438960486 55.68698797767995),1538,9037,3736,GRØN,KN,Klerkegade,-,Husmur,2000166,2010-03-01,
parkomat.1559,POINT (12.586937353444839 55.66369247273522),1539,8250,5000,BLÅ,IB,NJALSGADE,-,Øvrige,2000155,2010-03-01,
parkomat.1560,POINT (12.58850281149826 55.663735984353885),1540,8251,5000,BLÅ,IB,NJALSGADE,-,Øvrige,2000155,2010-03-01,
parkomat.1561,POINT (12.589129734301663 55.663443974116696),1541,8252,5000,BLÅ,IB,NJALSGADE,-,Øvrige,2000155,2010-03-01,
parkomat.1562,POINT (12.589978999667567 55.66356887178389),1542,8253,5000,BLÅ,IB,NJALSGADE,-,Øvrige,2000155,2010-03-01,
